,0,1,2
0,fox,trump,0.41081052384230893
1,fox,clinton,0.20910684028701423
2,fox,sanders,0.23834058916174206
3,fox,liberal,0.03666561461959115
4,fox,conservative,0.16540039299806972
5,fox,men,-0.011305465745233766
6,fox,women,0.3450071408868496
7,flynn,trump,0.223245696644905
8,flynn,clinton,-0.13486129028340965
9,flynn,sanders,0.06813942272155114
10,flynn,liberal,0.062128614839724816
11,flynn,conservative,-0.07766747810298913
12,flynn,men,-0.14226742628259784
13,flynn,women,0.11535452633805247
14,manafort,trump,0.2581569951134984
15,manafort,clinton,0.08066005146960581
16,manafort,sanders,0.005049994861050371
17,manafort,liberal,0.09135554830313207
18,manafort,conservative,0.17558392826799643
19,manafort,men,-0.15588482438059686
20,manafort,women,0.22475879582425465
21,god,trump,-0.02888523922173647
22,god,clinton,0.10247056069961309
23,god,sanders,0.12940106195339515
24,god,liberal,-0.002516382338634835
25,god,conservative,0.10635390789552446
26,god,men,-0.07180862417790579
27,god,women,0.060656617897488635
28,bitch,trump,-0.06082381005114199
29,bitch,clinton,0.014420713463492482
30,bitch,sanders,-0.1133142916081185
31,bitch,liberal,0.17134938515021217
32,bitch,conservative,0.042270367811083086
33,bitch,men,0.09572087162983518
34,bitch,women,-0.06775755075722319
35,establishment,trump,-0.07108494646358914
36,establishment,clinton,0.09564907810636906
37,establishment,sanders,0.028737256515059994
38,establishment,liberal,-0.023970860867061322
39,establishment,conservative,0.05957147488954231
40,establishment,men,0.003319577297169796
41,establishment,women,0.04828160033034415
42,prison,trump,0.06430472596208513
43,prison,clinton,0.1081305435021664
44,prison,sanders,0.010355719110060202
45,prison,liberal,-0.0734821990160455
46,prison,conservative,-0.0591835007021163
47,prison,men,0.10225087994618526
48,prison,women,0.11886182363014873
49,email,trump,0.48354199681809606
50,email,clinton,0.1933705485927197
51,email,sanders,0.2925615879204791
52,email,liberal,0.15363113104583828
53,email,conservative,0.10600217747700853
54,email,men,0.03193052886736277
55,email,women,0.053341158150920574
56,corrupt,trump,0.0732109448547497
57,corrupt,clinton,0.1197524620242549
58,corrupt,sanders,-0.25040424192396993
59,corrupt,liberal,0.2001861464226753
60,corrupt,conservative,0.13980053001099543
61,corrupt,men,0.04635855186894822
62,corrupt,women,0.026415237676012338
63,good,trump,0.46100832361123617
64,good,clinton,0.2750082785726839
65,good,sanders,0.2198799141375434
66,good,liberal,0.15755107977594737
67,good,conservative,0.01980615309241004
68,good,men,-0.04090542705905553
69,good,women,0.06956209678280494
70,evil,trump,0.16006013474235822
71,evil,clinton,0.07457359558413479
72,evil,sanders,0.034122974350285905
73,evil,liberal,0.08121000239958819
74,evil,conservative,0.08070342471718543
75,evil,men,-0.052827702870292835
76,evil,women,0.0884466567050405
77,smart,trump,0.04119145982369173
78,smart,clinton,-0.10006589626722766
79,smart,sanders,0.030934919195649554
80,smart,liberal,0.016727688771779655
81,smart,conservative,0.011408439621146871
82,smart,men,-0.02203169583173455
83,smart,women,0.05202886122933836
84,assault,trump,0.406240768070127
85,assault,clinton,0.04397268693706788
86,assault,sanders,0.23993023194778193
87,assault,liberal,-0.09655315308660821
88,assault,conservative,0.03500040424454672
89,assault,men,0.10351677591460344
90,assault,women,0.029271734946139993
91,president,trump,0.7759665144885148
92,president,clinton,0.21325503288579484
93,president,sanders,0.25154653128870413
94,president,liberal,0.19167353560149714
95,president,conservative,0.11803716010294257
96,president,men,0.07186408506075796
97,president,women,0.17133202008592918
